"","WEATHER_CONDITION","CRASH_HOUR","LATITUDE","LONGITUDE"
"567","CLEAR",13,41.890283784,-87.647458386
"568","CLEAR",2,41.90959743,-87.626312214
"569","CLEAR",23,41.94698536,-87.677681784
"570","CLEAR",20,41.745386721,-87.708930568
"571","CLEAR",9,41.85116639,-87.685469571
"572","CLEAR",15,41.788132541,-87.650006889
"573","CLEAR",22,41.953531094,-87.728437104
"574","CLEAR",14,41.997168284,-87.718551392
"575","CLEAR",16,41.77937222,-87.664365347
"576","CLEAR",10,41.840479598,-87.722982256
"577","CLEAR",3,41.906021688,-87.751104515
"578","CLEAR",18,41.754515101,-87.622837008
"579","CLEAR",22,41.825290518,-87.635675036
"580","CLEAR",12,41.703364907,-87.619500037
"581","CLEAR",10,41.896408132,-87.667447754
"582","CLEAR",9,41.736380046,-87.627509219
"583","CLEAR",3,41.845350399,-87.734163299
"584","CLEAR",23,41.831802297,-87.642621427
"585","CLEAR",15,41.714125649,-87.642852547
"586","CLEAR",16,41.953144059,-87.776925284
"587","CLEAR",15,41.915535688,-87.706767561
"588","CLEAR",10,41.887237759,-87.75913923
"589","CLEAR",5,41.931985955,-87.69755673
"590","CLEAR",19,41.89038911,-87.706253048
"591","CLEAR",3,41.935063624,-87.759143285
"592","CLEAR",17,41.791420282,-87.580147769
"593","CLEAR",21,41.857863551,-87.661466322
"594","CLEAR",23,41.756730832,-87.599405326
"595","CLEAR",11,41.918656721,-87.76584328
"596","CLEAR",7,41.904245009,-87.734234954
"597","CLEAR",4,41.830974264,-87.623108642
"598","CLEAR",4,41.812106991,-87.689215814
"599","CLEAR",13,41.896455313,-87.625645167
"600","CLEAR",13,41.779926518,-87.631979326
"601","CLEAR",16,41.917793041,-87.677769768
"602","CLEAR",20,41.731503393,-87.643337268
"603","CLEAR",11,41.852051179,-87.632800257
"604","CLEAR",0,41.778359339,-87.738759545
"605","CLEAR",0,41.772260017,-87.65181872
"606","CLEAR",17,41.961558621,-87.717910945
"607","CLEAR",14,41.762257219,-87.610287614
"608","CLEAR",23,41.764442263,-87.692286115
"609","CLEAR",15,41.949371204,-87.776493515
"610","CLEAR",2,41.759061734,-87.624632785
"611","CLEAR",13,41.786196545,-87.713489422
"612","CLEAR",0,41.772615436,-87.630099678
"613","CLEAR",4,41.900661083,-87.626826091
"614","CLEAR",2,41.811264476,-87.606456559
"615","CLEAR",19,41.895969448,-87.711304775
"616","CLEAR",11,41.756133301,-87.597855465
"617","CLEAR",1,41.757195352,-87.553551095
"618","CLEAR",20,41.942747195,-87.688354321
"619","CLEAR",1,41.736359946,-87.625593005
"620","CLEAR",8,41.767248614,-87.66616497
"621","CLEAR",14,41.889294425,-87.625434753
"622","CLEAR",15,41.990177383,-87.68951509
"623","CLEAR",19,41.834143924,-87.671755225
"624","CLEAR",4,41.990336347,-87.721632925
"625","CLEAR",23,41.94607507,-87.649301118
"626","CLEAR",10,41.951758451,-87.725135133
"627","CLEAR",9,41.851841066,-87.634631681
"628","CLEAR",9,41.937338437,-87.644456472
"629","CLEAR",11,41.827202312,-87.631565394
"630","CLEAR",16,41.891516039,-87.63097642
"631","CLEAR",3,41.890750946,-87.628181267
"632","CLEAR",12,41.772193312,-87.673069649
"633","CLEAR",11,41.95536048,-87.728279986
"634","CLEAR",17,41.933362567,-87.738020322
"635","CLEAR",19,41.948659303,-87.70772923
"636","CLEAR",18,41.967938355,-87.747574975
"637","CLEAR",17,41.809368366,-87.611597464
"638","CLEAR",3,41.892479022,-87.635522729
"639","CLEAR",5,41.76260163,-87.694343404
"640","CLEAR",1,41.753210007,-87.584585639
"641","CLEAR",13,41.966711766,-87.72783794
"642","CLEAR",19,41.89038911,-87.706253048
"643","CLEAR",17,41.916632237,-87.687237647
"644","CLEAR",5,41.892377903,-87.745865501
"645","CLEAR",19,41.928533255,-87.702483159
"646","CLEAR",16,41.75888046,-87.566165519
"647","CLEAR",16,41.722990494,-87.65921825
"648","CLEAR",16,41.907748087,-87.75988475
"649","CLEAR",21,41.791402585,-87.580637454
"650","CLEAR",0,41.898691544,-87.755469875
"651","CLEAR",3,41.994258948,-87.884753922
"652","CLEAR",21,41.776106805,-87.687073899
"653","CLEAR",1,41.866712241,-87.671467028
"654","CLEAR",20,41.963436783,-87.636658625
"655","CLEAR",16,41.946429559,-87.714437238
"656","CLEAR",10,41.966502155,-87.653558201
"657","CLEAR",15,41.881069374,-87.685307553
"658","CLEAR",19,41.906127875,-87.726554031
"659","CLEAR",17,41.903036291,-87.696758015
"660","CLEAR",0,41.825882585,-87.600971854
"661","CLEAR",1,41.882011289,-87.630738135
"662","CLEAR",18,41.908406377,-87.685430811
"663","CLEAR",10,41.889284014,-87.626548548
"664","CLEAR",3,41.762264718,-87.722453972
"665","CLEAR",12,41.885318236,-87.720986852
"666","CLEAR",4,41.989981527,-87.732050944
"667","CLEAR",10,41.997078767,-87.810520799
"668","CLEAR",17,41.946157576,-87.735644687
"669","CLEAR",0,41.882048398,-87.62421733
"670","CLEAR",12,41.735635329,-87.682650343
"671","CLEAR",16,41.986761534,-87.655432344
"672","CLEAR",0,41.779718692,-87.654442859
"673","CLEAR",10,41.968406383,-87.802601131
"674","RAIN",20,41.919495895,-87.773280878
"675","CLEAR",19,41.88312685,-87.740031821
"676","CLEAR",6,41.961665894,-87.671840722
"677","CLEAR",19,41.896804972,-87.617027423
"678","CLEAR",5,41.875257847,-87.720648285
"679","CLEAR",5,41.696865836,-87.535136134
"680","CLEAR",16,41.860220896,-87.617943336
"681","CLEAR",14,41.874701501,-87.708734223
"682","CLEAR",2,41.847242704,-87.646344318
"683","CLEAR",8,41.930689009,-87.806343225
"684","CLEAR",14,41.804856002,-87.674739263
"685","CLEAR",9,41.892558321,-87.629597377
"686","CLEAR",5,41.896148234,-87.655908933
"687","CLEAR",17,41.906127875,-87.726554031
"688","CLEAR",1,41.76571748,-87.620349644
"689","CLEAR",19,41.917254455,-87.72815772
"690","CLEAR",16,41.76500934,-87.65426109
"691","CLEAR",9,41.833535253,-87.67274903
"692","CLEAR",13,41.954432441,-87.662446259
"693","CLEAR",19,41.887943273,-87.622335434
"694","CLEAR",22,41.794634587,-87.632519766
"695","CLEAR",23,41.734958222,-87.603117407
"696","CLEAR",11,41.776362587,-87.625368941
"697","CLEAR",15,41.758596063,-87.610198244
"698","CLEAR",8,41.917052424,-87.755962193
"699","CLEAR",14,42.012128386,-87.692202326
"700","CLEAR",15,41.902782029,-87.726453925
"701","CLEAR",10,41.912775953,-87.68139703
"702","CLEAR",12,41.722449457,-87.585003569
"703","CLEAR",19,41.803320883,-87.643858616
"704","CLEAR",18,41.797163252,-87.741507292
"705","CLEAR",10,41.956909404,-87.776760045
"706","CLEAR",14,41.771912099,-87.693355117
"707","CLEAR",4,41.909194584,-87.771573843
"708","CLEAR",12,41.722439476,-87.586185836
"709","CLEAR",20,41.765393608,-87.625050475
"710","CLEAR",15,41.932808497,-87.650005491
"711","CLEAR",12,41.747533286,-87.605278801
"712","CLEAR",19,41.867566541,-87.624094175
"713","CLEAR",17,41.943533293,-87.807095067
"714","CLEAR",8,41.916391127,-87.657367906
"715","CLEAR",20,41.963458968,-87.63799401
"716","CLEAR",13,41.940556898,-87.745832347
"717","CLEAR",20,41.953502447,-87.715499861
"718","CLEAR",15,41.867537962,-87.626292272
"719","CLEAR",3,41.900475239,-87.760980792
"720","CLEAR",22,41.917493466,-87.708346493
"721","CLEAR",10,41.878181705,-87.626228938
"722","CLEAR",16,41.762463724,-87.702904514
"723","CLEAR",2,41.744285954,-87.605189317
"724","CLEAR",14,41.950172125,-87.707853716
"725","CLEAR",3,41.874211055,-87.735387089
"726","CLEAR",12,41.915629987,-87.712267589
"727","CLEAR",11,41.740523387,-87.717707747
"728","RAIN",13,41.822975865,-87.63336809
"729","CLEAR",6,41.89173502,-87.631201689
"730","CLEAR",5,41.879525066,-87.630682175
"731","CLEAR",14,41.751940503,-87.605368082
"732","CLEAR",15,41.795103467,-87.687886995
"733","CLEAR",16,41.910150145,-87.692714662
"734","CLEAR",22,41.790149821,-87.620876535
"735","CLEAR",3,41.771325865,-87.722721377
"736","CLEAR",13,41.856298801,-87.62214888
"737","CLEAR",19,41.785743463,-87.732891742
"738","CLEAR",0,41.816729536,-87.72833521
"739","CLEAR",0,41.985685032,-87.660278542
"740","CLEAR",16,41.975719015,-87.647221199
"741","CLEAR",3,41.877195447,-87.725671311
"742","CLOUDY/OVERCAST",10,41.767687732,-87.722630845
"743","CLEAR",0,41.867452731,-87.632334237
"744","CLEAR",2,41.94437298,-87.654348053
"745","CLEAR",19,41.845752576,-87.623332113
"746","CLEAR",2,41.889901048,-87.631944502
"747","CLEAR",12,41.967784487,-87.775635106
"748","CLEAR",21,41.954056714,-87.688614472
"749","CLEAR",9,41.911385941,-87.676414592
"750","CLEAR",19,41.743922906,-87.614687486
"751","CLEAR",2,41.881990382,-87.739648348
"752","CLEAR",16,41.930570334,-87.643980133
"753","CLEAR",6,41.882155685,-87.763339002
"754","CLEAR",20,41.936762866,-87.77236542
"755","CLEAR",9,41.849472009,-87.701661822
"756","CLEAR",2,41.997458027,-87.699214906
"757","CLEAR",12,41.94357121,-87.6452173
"758","CLEAR",15,41.916388779,-87.731561039
"759","CLEAR",18,41.913232358,-87.75594598
"760","CLEAR",0,41.973091079,-87.659632197
"761","CLEAR",13,41.859559782,-87.66634385
"762","CLEAR",10,41.756329469,-87.624638786
"763","CLEAR",5,41.983312701,-87.668868361
"764","CLEAR",8,41.792335462,-87.787975789
"765","CLEAR",16,41.88310686,-87.686585095
"766","CLEAR",18,41.796396889,-87.762577214
"767","CLEAR",2,41.947137953,-87.66650317
"768","CLEAR",20,41.931225129,-87.761472402
"769","CLEAR",17,41.685169217,-87.627833794
"770","CLOUDY/OVERCAST",9,41.808964185,-87.646562662
"771","CLEAR",3,41.78141964,-87.766890437
"772","CLEAR",15,41.649950173,-87.545781839
"773","CLEAR",17,41.742192172,-87.682521737
"774","CLEAR",7,41.883335669,-87.624551516
"775","CLEAR",22,41.880897273,-87.720881226
"776","CLEAR",11,41.887993114,-87.774762832
"777","CLEAR",11,41.787259181,-87.688593001
"778","CLEAR",15,41.834975917,-87.724161253
"779","CLEAR",3,41.795658964,-87.776884062
"780","CLEAR",1,41.765341358,-87.629914575
"781","CLEAR",4,41.89096978,-87.624307642
"782","CLEAR",14,41.799655404,-87.588813359
"783","CLEAR",14,41.976891955,-87.690451921
"784","CLEAR",14,41.684954857,-87.643471125
"785","CLEAR",18,41.869133597,-87.627120626
"786","CLEAR",13,41.800833502,-87.728290491
"787","CLEAR",10,41.808936102,-87.675095196
"788","CLEAR",14,41.969342466,-87.713243912
"789","CLEAR",3,41.799790255,-87.630789274
"790","CLEAR",23,41.924567031,-87.729284667
"791","CLEAR",17,41.65355262,-87.607728823
"792","CLEAR",18,41.778646832,-87.720452879
"793","CLEAR",1,41.745946599,-87.601333851
"794","CLEAR",22,41.736861592,-87.597445103
"795","CLEAR",18,41.932139045,-87.775849914
"796","CLEAR",15,41.873987953,-87.672997409
"797","CLEAR",0,41.893789369,-87.711048835
"798","CLEAR",1,41.946371316,-87.719311711
"799","CLEAR",5,41.940702088,-87.778880792
"800","CLEAR",0,41.822971953,-87.704555744
"801","CLEAR",18,41.834308301,-87.64491368
"802","CLEAR",19,41.881028663,-87.696434295
"803","CLEAR",19,41.899335665,-87.761697038
"804","CLEAR",23,41.893025001,-87.765175892
"805","CLEAR",11,41.898654112,-87.758297088
"806","CLEAR",12,41.848242799,-87.695490864
"807","CLEAR",19,41.914937983,-87.677705628
"808","RAIN",14,41.803315591,-87.585287418
"809","CLEAR",14,41.685175332,-87.64340137
"810","CLEAR",14,41.980036067,-87.728504408
"811","RAIN",0,41.876578278,-87.757700248
"812","CLEAR",2,41.909726286,-87.746837441
"813","CLEAR",12,41.925517057,-87.63815942
"814","CLEAR",18,41.780008277,-87.625522512
"815","CLEAR",19,41.814373219,-87.665262548
"816","CLEAR",17,41.893696187,-87.636949985
"817","CLEAR",12,41.880790685,-87.712428783
"818","CLEAR",7,41.886424333,-87.626168282
"819","CLEAR",8,41.900205778,-87.711576893
"820","CLEAR",22,41.884543398,-87.642331387
"821","CLEAR",1,41.820336767,-87.704599552
"822","CLEAR",21,41.791402585,-87.580637454
"823","CLEAR",18,41.893773028,-87.712756512
"824","CLEAR",8,41.812540474,-87.665218037
"825","CLEAR",10,41.878806173,-87.7220009
"826","CLEAR",7,41.954383848,-87.654195294
"827","RAIN",9,41.76489269,-87.676018157
"828","CLEAR",16,41.775542831,-87.575406171
"829","CLEAR",15,41.917325373,-87.716920928
"830","CLEAR",10,41.852438049,-87.66615223
"831","CLEAR",3,41.890629432,-87.614330305
"832","CLEAR",0,41.903114937,-87.6752169
"833","CLEAR",17,41.98353604,-87.672898174
"834","CLEAR",6,41.800593045,-87.746488972
"835","CLEAR",7,41.8544114,-87.629991876
"836","CLEAR",19,41.873190589,-87.61745814
"837","CLEAR",3,41.823070472,-87.663223353
"838","CLEAR",7,41.794011339,-87.675765544
"839","CLEAR",13,41.851873058,-87.705386784
"840","CLEAR",14,41.742618389,-87.712370085
"841","CLEAR",1,41.685277177,-87.635295277
"842","CLEAR",11,41.978110157,-87.75663704
"843","CLEAR",17,41.75977749,-87.649189249
"844","CLEAR",12,41.911538454,-87.748193338
"845","CLEAR",4,41.707879093,-87.586111954
"846","CLEAR",8,41.844127203,-87.725699658
"847","CLEAR",15,41.796323847,-87.762577433
"848","CLEAR",16,41.774694542,-87.742013301
"849","CLEAR",17,41.852235132,-87.679102568
"850","CLEAR",13,41.858131127,-87.651602631
"851","CLEAR",6,41.793500228,-87.698446549
"852","CLEAR",14,41.804856002,-87.674739263
"853","CLEAR",18,41.999839969,-87.677856522
"854","CLEAR",23,41.71619325,-87.574712693
"855","CLEAR",6,41.76102147,-87.604354554
"856","CLEAR",15,41.703663271,-87.620788728
"857","CLEAR",2,41.689214231,-87.539047858
"858","CLEAR",8,41.891835006,-87.721230209
"859","CLEAR",20,41.895803115,-87.676987476
"860","RAIN",21,41.928013032,-87.746878591
"861","CLEAR",1,41.932312726,-87.66853724
"862","CLOUDY/OVERCAST",9,41.792452678,-87.790214047
"863","RAIN",16,41.907219851,-87.669890039
"864","CLEAR",21,41.744080355,-87.604973661
"865","RAIN",12,41.798815931,-87.709983172
"866","CLEAR",20,41.751022503,-87.626980294
"867","CLEAR",9,41.954772903,-87.688340996
"868","CLEAR",22,41.823948842,-87.616672416
"869","RAIN",13,41.801430713,-87.724721131
"870","RAIN",15,41.898115215,-87.628583373
"871","CLEAR",2,41.758693574,-87.629768678
"872","CLEAR",1,41.736601558,-87.6049681
"873","CLEAR",18,41.758384455,-87.611319002
"874","RAIN",16,41.729192934,-87.551088368
"875","CLEAR",4,41.733601596,-87.554255234
"876","CLEAR",22,41.73529567,-87.702219019
"877","CLEAR",3,41.874007766,-87.686382607
"878","RAIN",17,41.983029057,-87.768195916
"879","RAIN",16,41.816738003,-87.743243468
"880","RAIN",15,41.810846066,-87.703932631
"881","RAIN",4,41.820076016,-87.694421447
"882","CLOUDY/OVERCAST",10,41.89619608,-87.726252609
"883","CLEAR",21,41.789470348,-87.722934298
"884","RAIN",13,41.755719441,-87.663717784
"885","CLEAR",20,41.884149893,-87.696048698
"886","CLEAR",14,41.807533457,-87.743003421
"887","RAIN",15,41.784489637,-87.693687543
"888","CLOUDY/OVERCAST",10,41.756098621,-87.605473132
"889","CLEAR",22,41.809052586,-87.630740166
"890","RAIN",12,41.793180479,-87.73806698
"891","CLEAR",18,41.781508602,-87.722006608
"892","CLEAR",8,41.801035382,-87.681390781
"893","CLEAR",7,41.686823618,-87.612040721
"894","CLEAR",10,41.782029011,-87.701860316
"895","RAIN",15,41.735751901,-87.659561832
"896","CLEAR",4,41.721658317,-87.621390515
"897","CLEAR",13,41.810592499,-87.589371112
"898","CLEAR",11,41.826965472,-87.668014123
"899","RAIN",13,41.783321753,-87.703112782
"900","CLEAR",23,41.940023086,-87.639605698
"901","CLEAR",13,41.792810018,-87.621478899
"902","CLEAR",22,41.830783662,-87.635295783
"903","CLEAR",14,41.721049906,-87.681749118
"904","RAIN",17,41.753180666,-87.606347827
"905","RAIN",17,41.836948501,-87.728058091
"906","CLEAR",11,41.808421034,-87.674537697
"907","RAIN",15,41.778616403,-87.596304708
"908","CLEAR",22,41.869142787,-87.627612692
"909","RAIN",14,41.765720593,-87.62018091
"910","CLEAR",22,41.735649533,-87.681720276
"911","CLEAR",13,41.794878222,-87.606365814
"912","RAIN",18,41.8938695,-87.634968077
"913","CLOUDY/OVERCAST",14,41.932195918,-87.688108533
"914","RAIN",14,41.704439073,-87.52634507
"915","CLEAR",12,41.827365657,-87.618188287
"916","RAIN",11,41.887606713,-87.762319108
"917","CLEAR",9,41.829409733,-87.683671138
"918","CLEAR",22,42.001454416,-87.691260874
"919","RAIN",11,41.882947841,-87.72070983
"920","CLEAR",20,41.89275439,-87.617560345
"921","CLEAR",8,41.884602855,-87.62718694
"922","RAIN",15,41.783547459,-87.703118161
"923","RAIN",18,41.859629677,-87.630124899
"924","RAIN",16,41.794101318,-87.667351657
"925","RAIN",14,41.877089303,-87.625766714
"926","RAIN",15,41.815434665,-87.694363391
"927","CLEAR",0,41.76634231,-87.571267625
"928","CLEAR",3,41.848305353,-87.635806212
"929","CLEAR",23,41.903780449,-87.632085428
"930","CLEAR",10,41.99717898,-87.748659184
"931","CLEAR",21,41.953537357,-87.727695189
"932","RAIN",14,41.849061672,-87.674704085
"933","CLEAR",0,41.8912235,-87.706277642
"934","RAIN",17,41.853301464,-87.649929695
"935","RAIN",19,41.915384727,-87.684973718
"936","RAIN",18,41.946521971,-87.70775808
"937","RAIN",15,41.883466095,-87.629574577
"938","RAIN",14,41.72602285,-87.575590277
"939","CLEAR",11,41.813641687,-87.694514538
"940","CLOUDY/OVERCAST",14,41.957067543,-87.654763673
"941","RAIN",17,41.754660124,-87.741384759
"942","CLEAR",4,41.907152983,-87.773252997
"943","RAIN",17,41.779860977,-87.64473192
"944","CLEAR",2,41.793566198,-87.612253423
"945","CLEAR",22,41.731992254,-87.585687996
"946","CLEAR",23,41.889318711,-87.628152668
"947","CLEAR",21,41.900758851,-87.623984255
"948","CLOUDY/OVERCAST",9,41.89598707,-87.678925473
"949","CLEAR",17,41.808170101,-87.694263017
"950","CLEAR",12,41.90286919,-87.632740269
"951","CLEAR",21,41.939680451,-87.637952126
"952","CLEAR",21,41.895864217,-87.756702902
"953","RAIN",20,41.924184017,-87.758670527
"954","CLOUDY/OVERCAST",10,41.884143324,-87.649617989
"955","RAIN",14,41.874889043,-87.755008251
"956","CLOUDY/OVERCAST",12,41.787821359,-87.715805494
"957","CLEAR",15,41.880805655,-87.620934992
"958","CLEAR",1,41.900958919,-87.619928174
"959","CLEAR",8,41.915703322,-87.70473094
"960","RAIN",18,41.960832971,-87.747485562
"961","RAIN",17,41.886245814,-87.711047766
"962","CLEAR",8,41.970754131,-87.806956817
"963","CLEAR",20,41.801181316,-87.626018721
"964","CLEAR",13,41.895839638,-87.624988141
"965","CLEAR",10,41.816729387,-87.743536712
"966","RAIN",14,41.696313684,-87.596632244
"967","RAIN",14,41.877579888,-87.745434255
"968","CLEAR",3,41.869437353,-87.738637186
"969","RAIN",21,41.902468382,-87.726443256
"970","RAIN",15,41.780747854,-87.703332937
"971","CLEAR",22,41.83833328,-87.616974892
"972","CLEAR",10,41.898525372,-87.750438523
"973","CLEAR",13,41.869321663,-87.738211973
"974","RAIN",22,42.001113718,-87.709222026
"975","CLOUDY/OVERCAST",11,41.770039876,-87.683326684
"976","CLEAR",11,41.739402017,-87.551615828
"977","RAIN",20,41.836696784,-87.731072693
"978","RAIN",15,41.977795266,-87.689371783
"979","RAIN",12,41.994243988,-87.713875983
"980","CLEAR",9,41.794199485,-87.631925482
"981","CLEAR",20,41.778491882,-87.727412087
"982","CLEAR",11,41.881960933,-87.724858
"983","CLOUDY/OVERCAST",13,41.766528852,-87.644593487
"984","RAIN",14,41.989250382,-87.655506749
"985","RAIN",14,41.89686904,-87.622494191
"986","CLEAR",19,41.857564071,-87.639078911
"987","RAIN",12,41.866905752,-87.642325158
"988","CLEAR",20,41.953512932,-87.748479764
"989","CLEAR",17,41.976201139,-87.905309125
"990","CLEAR",23,41.878908018,-87.6729718
"991","CLEAR",13,41.710758064,-87.623739867
"992","CLEAR",22,41.659009216,-87.617447906
"993","RAIN",17,42.01550136,-87.68737343
"994","CLEAR",16,41.880856048,-87.617635892
"995","CLEAR",1,41.786931652,-87.64511245
"996","RAIN",14,41.847604668,-87.704984832
"997","RAIN",14,41.876470432,-87.629105623
"998","RAIN",18,41.989157172,-87.671730888
"999","CLEAR",19,41.86464673,-87.686002512
"1000","RAIN",17,41.891158095,-87.659117491
"1001","RAIN",13,41.761120283,-87.685652242
"1002","RAIN",20,41.896201749,-87.725958873
"1003","RAIN",18,41.851814979,-87.712449279
"1004","RAIN",17,41.903177276,-87.624890724
"1005","CLEAR",23,41.780461786,-87.593206361
"1006","CLEAR",9,41.848272999,-87.638335043
"1007","CLEAR",15,41.954056714,-87.688614472
"1008","RAIN",11,41.908315487,-87.718114619
"1009","CLEAR",17,41.962027156,-87.646639661
"1010","CLEAR",14,41.873412033,-87.719602325
"1011","CLEAR",15,41.736261699,-87.629064716
"1012","RAIN",13,41.9107888,-87.664171452
"1013","RAIN",14,41.895667574,-87.64777938
"1014","CLEAR",0,41.750852096,-87.624463832
"1015","RAIN",16,41.901951761,-87.696707966
"1016","CLOUDY/OVERCAST",9,41.95798236,-87.648264986
"1017","RAIN",20,41.954037122,-87.668893735
"1018","CLEAR",13,41.749384715,-87.601723352
"1019","RAIN",17,41.851027391,-87.63889348
"1020","RAIN",17,41.781632471,-87.632040985
"1021","RAIN",13,41.838813029,-87.724549033
"1022","RAIN",14,41.759129714,-87.741553649
"1023","CLEAR",2,41.715597602,-87.642909859
"1024","RAIN",15,41.890970929,-87.616067054
"1025","CLEAR",17,41.795170441,-87.684219439
"1026","RAIN",0,41.938869789,-87.649086497
"1027","CLEAR",12,41.794052475,-87.633046479
"1028","CLEAR",9,41.81158591,-87.642114532
"1029","RAIN",12,41.886895435,-87.649698054
"1030","CLOUDY/OVERCAST",9,41.804985288,-87.645579803
