Latitude,Longitude,crime_hour
41.853121148,-87.674030042,19
41.795991039,-87.630542489,9
41.757630995,-87.585708249,19
41.993158164,-87.65831019,18
41.80000784,-87.728259874,5
41.904462488,-87.648118305,17
41.87926429,-87.743945195,13
41.775012851,-87.688413469,15
41.939673015,-87.729657529,12
41.751065032,-87.682873958,19
41.898767916,-87.624116333,17
41.757630995,-87.585708249,19
41.895399316,-87.722717682,10
41.757630995,-87.585708249,18
41.895500768,-87.711958567,21
41.89318177,-87.6345943,2
41.728074176,-87.617054509,7
42.007824765,-87.670841822,14
41.758711125,-87.680535346,17
41.904462488,-87.648118305,10
41.836059577,-87.620647811,1
41.817225106,-87.702682467,1
41.798011899,-87.616063534,15
41.652381936,-87.605130688,22
41.989243623,-87.665119726,9
42.007824765,-87.670841822,15
41.891412551,-87.647934597,15
41.691014016,-87.667578189,14
41.799444575,-87.625825053,16
41.859736078,-87.72498065,17
41.976454319,-87.901364605,17
41.876703356,-87.751371281,23
41.899695895,-87.722548188,9
41.757630995,-87.585708249,3
41.817225106,-87.702682467,21
41.893994673,-87.760613271,21
41.716377684,-87.603068161,5
41.749467765,-87.604236059,5
41.817398864,-87.692427281,11
41.781203314,-87.615649592,13
41.922422422,-87.745447905,14
41.89318177,-87.6345943,2
41.87926429,-87.743945195,19
41.766236307,-87.577199505,22
41.699403785,-87.605622083,19
41.935965143,-87.718714382,6
41.785407774,-87.726615161,22
41.73055961,-87.580424329,12
41.908967064,-87.694513617,13
41.976219521,-87.7577993,11
41.699403785,-87.605622083,17
41.891995572,-87.611413698,10
41.880992442,-87.704486793,20
41.880992442,-87.704486793,21
41.842078118,-87.61673863,20
42.017676014,-87.665569188,12
41.977346326,-87.898493658,6
41.823536688,-87.616989442,11
41.89318177,-87.6345943,2
41.89318177,-87.6345943,2
41.916102202,-87.739531729,13
41.910875938,-87.700258865,18
41.953404918,-87.748177842,16
41.768054437,-87.569117315,8
41.923681903,-87.645171455,4
41.758711125,-87.680535346,16
41.877161446,-87.676536946,20
41.924248114,-87.745600178,16
41.76055126,-87.645506079,22
41.750725633,-87.575963324,8
41.770776781,-87.612426243,6
41.860066967,-87.720117178,11
41.976219521,-87.7577993,12
42.018563914,-87.665832222,15
41.881693864,-87.652323905,18
41.736724027,-87.554184749,0
41.932651187,-87.653197025,22
41.757630995,-87.585708249,22
41.773002228,-87.720162649,3
41.717699553,-87.599481943,18
41.854334144,-87.678352583,7
41.736037583,-87.646167064,9
41.890051271,-87.752976295,11
41.797246388,-87.699130337,1
41.763159424,-87.610370918,3
41.958031648,-87.716715578,21
41.833307434,-87.680251262,14
42.018953596,-87.693296191,12
41.76551076,-87.60507347,13
42.007824765,-87.670841822,15
41.993158164,-87.65831019,15
41.784679868,-87.649772879,9
41.944147978,-87.656662392,3
41.781414696,-87.604328907,10
41.858740672,-87.733998407,21
41.974322865,-87.896498947,19
41.783717555,-87.692300826,22
41.839024755,-87.706538219,3
41.862435382,-87.711970441,19
41.777197336,-87.640800466,16
41.791613294,-87.656024853,16
41.817768853,-87.609210424,2
41.752920028,-87.563828953,18
41.916534341,-87.650880762,0
41.881693864,-87.652323905,15
41.906797102,-87.671861659,21
41.851810414,-87.702052886,14
41.803194213,-87.724672227,20
41.79329893,-87.66456619,2
41.791814565,-87.64144623,14
41.875961757,-87.742110235,14
41.896381879,-87.690558323,16
41.759498301,-87.615147453,8
41.865213688,-87.727590376,21
41.757630995,-87.585708249,19
41.749467765,-87.604236059,13
41.953404918,-87.748177842,10
41.862832503,-87.716915247,13
41.795991039,-87.630542489,10
41.877161446,-87.676536946,17
41.859527661,-87.671890172,15
41.901307552,-87.680785681,4
41.767664563,-87.656610393,19
41.817225106,-87.702682467,0
41.885346397,-87.709809466,19
41.989243623,-87.665119726,15
41.704693299,-87.605811462,23
41.878634421,-87.683168197,17
41.748775374,-87.7331314,23
41.895490399,-87.713086271,12
41.775015522,-87.683530209,4
41.825104456,-87.605763351,20
41.825104456,-87.605763351,20
41.795991039,-87.630542489,17
41.765342053,-87.59583457,21
41.880716129,-87.726581034,23
41.888666413,-87.652227818,23
41.956490226,-87.717892204,18
41.817398864,-87.692427281,0
41.960530431,-87.763209233,9
41.79329893,-87.66456619,3
41.807727976,-87.658866528,19
41.655821115,-87.601322854,23
41.792464931,-87.620789905,23
41.7702494,-87.674501744,0
41.733088802,-87.552711915,0
41.888658426,-87.748890295,8
41.655821115,-87.601322854,10
41.833307434,-87.680251262,6
41.795991039,-87.630542489,14
41.795991039,-87.630542489,15
41.773458079,-87.576183528,15
41.77337536,-87.648261553,16
41.807727976,-87.658866528,19
41.944147978,-87.656662392,5
41.922386873,-87.749236662,20
41.87775797,-87.725569852,0
41.898767916,-87.624116333,15
41.906797102,-87.671861659,10
41.711972818,-87.623617032,5
41.696739585,-87.542565869,9
41.727178835,-87.596117346,6
41.657199195,-87.601819564,17
41.787376424,-87.624685384,11
41.909921741,-87.72321854,21
41.795991039,-87.630542489,23
41.972369382,-87.839074987,18
41.942133665,-87.813005545,16
41.906797102,-87.671861659,18
41.899602301,-87.705700059,1
41.757630995,-87.585708249,7
41.921397332,-87.746228952,12
41.888658426,-87.748890295,19
41.869090196,-87.739460343,20
41.868039912,-87.721311294,21
41.797022081,-87.674392638,6
41.696409121,-87.610745489,13
41.867097632,-87.723702988,10
41.895935969,-87.716328893,15
41.744151668,-87.62434741,12
41.795991039,-87.630542489,18
41.749467765,-87.604236059,20
41.73550827,-87.604793321,23
41.733088802,-87.552711915,2
41.913662072,-87.782371388,3
41.764751546,-87.679125213,10
41.763290025,-87.589982409,9
41.825104456,-87.605763351,1
41.88360569,-87.707634031,2
42.002060323,-87.671983278,13
41.780311146,-87.611663179,11
41.822514724,-87.604167395,20
41.797022081,-87.674392638,18
41.844135216,-87.73285389,15
41.959009912,-87.682164298,9
41.888993854,-87.626934833,21
41.888993854,-87.626934833,0
41.906797102,-87.671861659,12
41.935068902,-87.755390934,14
41.867595589,-87.69959933,15
41.79329893,-87.66456619,17
41.703089057,-87.660506829,18
41.657400152,-87.600624324,20
41.938118048,-87.798494523,20
41.902429292,-87.65742632,0
41.913183641,-87.753751415,23
41.703089057,-87.660506829,18
42.011949635,-87.705071438,8
41.976454319,-87.901364605,16
41.722077487,-87.556592525,13
41.77337536,-87.648261553,15
41.939529586,-87.68182958,18
41.802749244,-87.610050745,18
41.745059616,-87.606275692,23
41.89983415,-87.723777401,22
41.722077487,-87.556592525,3
41.716377684,-87.603068161,8
41.797022081,-87.674392638,22
41.894766171,-87.692638712,11
41.868536012,-87.662251602,12
41.915922446,-87.705231551,10
41.888993854,-87.626934833,1
41.795991039,-87.630542489,12
41.699568843,-87.649477566,15
41.888993854,-87.626934833,18
41.722077487,-87.556592525,9
41.825169629,-87.619209296,19
42.018563914,-87.665832222,9
41.754476264,-87.563861673,9
41.868231689,-87.704990026,8
41.739332692,-87.730082896,18
41.820646175,-87.684753013,2
41.754476264,-87.563861673,9
41.854810293,-87.704126667,12
41.795991039,-87.630542489,14
41.894824927,-87.631788635,20
41.736134827,-87.629140002,11
41.960698961,-87.656307147,12
41.817506771,-87.623054656,10
41.924467566,-87.798935588,5
41.906797102,-87.671861659,15
41.965598881,-87.647776119,17
41.994407793,-87.704390543,18
41.808423306,-87.682836912,19
41.918395572,-87.689970028,22
41.727765929,-87.656754524,22
41.761151275,-87.618372808,19
41.965926022,-87.705946687,10
41.976454319,-87.901364605,7
41.898767916,-87.624116333,14
41.795991039,-87.630542489,14
41.819619605,-87.701954595,11
41.892543531,-87.624486365,17
41.82376346,-87.622570927,19
41.931831855,-87.723770522,22
41.875460052,-87.710026741,22
41.87794002,-87.647759117,4
41.751815774,-87.657000438,7
41.987943246,-87.658148268,18
41.935068902,-87.755390934,16
41.797715761,-87.762457836,13
41.827206648,-87.63812269,5
41.932651187,-87.653197025,23
41.865213688,-87.727590376,0
41.865213688,-87.727590376,0
41.8069545,-87.651498476,1
41.751492182,-87.668324248,3
41.872617164,-87.681870666,13
41.666865418,-87.621148102,17
41.993158164,-87.65831019,1
41.788230546,-87.74219465,10
41.728659884,-87.589169174,0
41.843574566,-87.63423883,0
41.89983415,-87.723777401,23
41.894507107,-87.711406242,13
41.779617125,-87.600437276,2
41.751505533,-87.583994603,23
41.989243623,-87.665119726,13
41.783276387,-87.623784561,15
41.795991039,-87.630542489,18
41.89318177,-87.6345943,2
41.772037553,-87.676701328,12
41.877602843,-87.681761281,0
42.016488408,-87.683366703,11
41.675353871,-87.630992582,12
41.880726904,-87.62895743,23
41.746473315,-87.648778489,20
41.87980496,-87.773012089,23
41.945690659,-87.74705006,2
41.811364344,-87.605834495,23
41.746854031,-87.62288853,4
41.971161193,-87.679256819,8
41.900675948,-87.73671034,16
41.920432224,-87.711973953,21
41.751065032,-87.682873958,19
41.795991039,-87.630542489,19
41.825169629,-87.619209296,15
41.751492182,-87.668324248,12
41.890900279,-87.626355577,23
41.888993854,-87.626934833,3
41.751492182,-87.668324248,10
41.748589167,-87.629249436,6
41.854628727,-87.706554737,16
41.885346397,-87.709809466,20
41.781760135,-87.675183218,9
41.834474256,-87.724298893,11
41.781203314,-87.615649592,18
41.908979481,-87.693293809,1
41.74330766,-87.647152195,8
41.767148983,-87.567493189,4
41.763713079,-87.565430089,12
41.888658426,-87.748890295,13
41.851001654,-87.694257508,13
42.004476359,-87.664603466,19
41.899899017,-87.722557272,7
42.019371503,-87.671181992,20
41.908979481,-87.693293809,23
41.888993854,-87.626934833,23
41.718230279,-87.570982576,0
41.795991039,-87.630542489,12
41.77560411,-87.648325822,0
41.730094592,-87.549461987,17
41.672002853,-87.622482364,17
41.914091053,-87.730126449,17
41.935152701,-87.805267071,12
41.935152701,-87.805267071,8
41.751815774,-87.657000438,22
41.792464931,-87.620789905,18
41.743738553,-87.634861185,23
41.947483095,-87.815641826,0
41.947483095,-87.815641826,21
41.795991039,-87.630542489,12
41.778811931,-87.661761688,21
41.701315071,-87.626931073,11
41.872680563,-87.714166016,14
41.722077487,-87.556592525,13
41.708077881,-87.642864872,1
41.780353674,-87.695865069,23
41.989243623,-87.665119726,13
41.89318177,-87.6345943,1
41.751065032,-87.682873958,13
41.778158189,-87.594598867,9
41.779201821,-87.687645566,19
41.795991039,-87.630542489,19
41.779201821,-87.687645566,22
41.775141478,-87.589805246,17
41.718230279,-87.570982576,3
41.778046084,-87.596799907,18
41.878123916,-87.633208786,10
41.789952637,-87.646258941,10
41.924819687,-87.759863639,21
41.867595589,-87.69959933,14
41.883007148,-87.685312534,15
41.747647908,-87.603311203,13
41.928645369,-87.737805821,16
41.781337741,-87.610826718,10
41.772969954,-87.700546316,20
41.93500727,-87.760066403,3
41.867595589,-87.69959933,21
41.801458378,-87.654391797,10
41.888993854,-87.626934833,11
41.779921178,-87.63425236,3
41.905147055,-87.726379155,6
41.891412551,-87.647934597,13
41.774699091,-87.700587977,13
41.965598881,-87.647776119,7
41.858740672,-87.733998407,23
41.894824927,-87.631788635,1
41.865213688,-87.727590376,9
41.666865418,-87.621148102,12
41.966521838,-87.718689185,18
41.780087726,-87.683662323,11
41.855838254,-87.717588081,22
41.780527608,-87.595623928,4
41.76617713,-87.635955794,8
41.880992442,-87.704486793,13
41.872510687,-87.662892955,12
41.925402607,-87.652087096,10
41.880906411,-87.71187231,21
41.757630995,-87.585708249,12
41.888993854,-87.626934833,13
41.942400184,-87.659040648,0
41.977346326,-87.898493658,21
41.893623014,-87.765347251,17
41.825169629,-87.619209296,22
41.904462488,-87.648118305,3
41.721840482,-87.617277592,17
41.721840482,-87.617277592,19
41.899947426,-87.721340971,21
41.764359677,-87.650454124,23
41.817506771,-87.623054656,15
41.898767916,-87.624116333,16
41.726342373,-87.613080731,19
41.756235117,-87.608993624,2
41.880992442,-87.704486793,18
41.795991039,-87.630542489,9
41.894801546,-87.633353559,10
41.795991039,-87.630542489,15
41.944627878,-87.727346499,12
41.685226244,-87.630705836,12
42.018495011,-87.682989305,16
41.891412551,-87.647934597,3
41.73364961,-87.630669279,23
41.92061684,-87.637469755,0
41.747903314,-87.648814601,13
41.726956515,-87.596112561,9
41.988341219,-87.65676102,4
41.839024755,-87.706538219,18
41.891412551,-87.647934597,15
41.730924759,-87.551276352,16
41.73364961,-87.630669279,23
41.82376346,-87.622570927,17
41.877161446,-87.676536946,18
41.847596951,-87.734663977,12
41.76364548,-87.570111653,0
41.764359677,-87.650454124,13
41.928645369,-87.737805821,10
41.865213688,-87.727590376,22
41.879381136,-87.634168155,16
41.721840482,-87.617277592,19
41.88360569,-87.707634031,11
41.939300241,-87.711739358,13
41.817506771,-87.623054656,16
41.672002853,-87.622482364,14
41.750785006,-87.581661238,21
41.890254373,-87.752981802,23
41.699379337,-87.619665304,2
41.753457689,-87.650181219,5
41.767148983,-87.567493189,12
41.781300844,-87.78414755,10
41.899587333,-87.727438267,3
41.84364786,-87.715983742,6
41.672614411,-87.618431039,22
41.774823492,-87.665359393,3
41.91055034,-87.708451068,5
41.749681142,-87.673117976,22
41.795991039,-87.630542489,17
41.735131248,-87.66182856,12
41.743592972,-87.572192317,10
41.877134658,-87.721881801,12
41.906797102,-87.671861659,19
41.848795977,-87.692906769,21
41.962091559,-87.714393143,0
41.742137391,-87.603318661,23
41.795044602,-87.652471854,1
41.733088802,-87.552711915,1
41.685418815,-87.613925405,3
41.882829332,-87.774744676,14
41.845657447,-87.707508458,12
41.867784154,-87.660387059,14
41.898801082,-87.68691967,8
41.94409885,-87.762815308,20
41.904103106,-87.752151097,21
41.781203314,-87.615649592,3
41.764391151,-87.570821249,10
41.764391151,-87.570821249,11
41.895935969,-87.716328893,14
41.993158164,-87.65831019,15
41.947196869,-87.711511939,13
41.79329893,-87.66456619,11
41.721840482,-87.617277592,16
42.019371503,-87.671181992,19
41.910941197,-87.786109066,3
41.728074176,-87.617054509,11
41.768965054,-87.568219399,14
42.010116011,-87.683295437,19
41.861599705,-87.725032735,22
41.729745465,-87.659239596,3
41.825169629,-87.619209296,0
41.781337854,-87.661024041,16
41.861835803,-87.715283861,2
41.902141327,-87.662605111,21
41.795991039,-87.630542489,8
41.87926429,-87.743945195,11
41.798011899,-87.616063534,2
41.744245112,-87.582466725,21
41.893059531,-87.753088631,17
41.798011899,-87.616063534,16
41.728102669,-87.618545203,21
41.79329893,-87.66456619,12
41.954334462,-87.710479359,23
42.009445304,-87.695816323,12
41.884844448,-87.752781043,9
41.87980496,-87.773012089,1
41.963259357,-87.729100337,18
41.833806259,-87.62060309,14
41.866428839,-87.703509785,1
41.968874654,-87.670061506,1
41.874672175,-87.635097035,8
41.959358352,-87.708823745,11
41.934658369,-87.716569573,12
41.870836468,-87.736462868,12
41.798011899,-87.616063534,14
41.76888502,-87.615343355,16
41.867595589,-87.69959933,20
41.891412551,-87.647934597,14
41.932651187,-87.653197025,0
41.902839872,-87.70608712,17
41.816645429,-87.655357632,3
41.966573993,-87.71409604,0
41.817506771,-87.623054656,18
41.865552102,-87.709300626,14
41.77302129,-87.574036742,21
41.733088802,-87.552711915,23
41.773002228,-87.720162649,0
41.878113223,-87.634156272,13
41.970907528,-87.763458695,16
41.742148339,-87.723321699,6
41.906797102,-87.671861659,22
41.773458079,-87.576183528,15
41.959009912,-87.682164298,19
41.982201379,-87.700354597,14
41.685226244,-87.630705836,21
41.983792742,-87.6649634,22
41.802276047,-87.686713442,20
41.986945147,-87.660619547,2
41.806945482,-87.611397351,3
41.9106536,-87.758146182,4
41.884260995,-87.667514772,9
41.81797649,-87.7239343,10
41.753457689,-87.650181219,11
41.947639505,-87.772407434,0
41.881693864,-87.652323905,17
41.819960359,-87.692621859,18
41.783276387,-87.623784561,18
41.917482773,-87.719226115,17
41.79329893,-87.66456619,21
41.773135905,-87.679699898,21
41.967068821,-87.7255564,1
41.959009912,-87.682164298,8
41.901861668,-87.72627803,15
41.859877252,-87.71036164,12
42.012097329,-87.698498082,14
41.946163032,-87.653082833,12
41.781521698,-87.615657041,15
41.860066967,-87.720117178,14
41.782526007,-87.664293162,21
41.76796286,-87.620177677,21
41.962193488,-87.69393442,14
41.771324956,-87.65792463,9
41.938631875,-87.762165704,11
41.750020884,-87.628222344,23
41.843562104,-87.642155151,20
41.932651187,-87.653197025,0
41.768965054,-87.568219399,11
41.766062103,-87.576999944,16
41.993104675,-87.678929195,18
41.947483095,-87.815641826,20
41.959643724,-87.760937607,18
41.99355232,-87.682367785,22
41.903340542,-87.682149861,12
41.841189789,-87.645142261,22
41.883209085,-87.633223046,7
41.898767916,-87.624116333,21
41.786552063,-87.684418415,6
41.773085006,-87.568335406,18
41.777868855,-87.714206288,21
41.694332137,-87.663366197,8
41.888658426,-87.748890295,11
41.786864286,-87.656254513,13
41.987298847,-87.790101249,20
41.779477279,-87.703151446,14
41.749187082,-87.724277497,21
41.888993854,-87.626934833,1
41.749187082,-87.724277497,17
41.679745623,-87.631574466,8
41.883209085,-87.633223046,14
41.890889291,-87.672907259,17
41.878123916,-87.633208786,13
41.721840482,-87.617277592,16
41.721840482,-87.617277592,7
41.781258196,-87.61564898,22
41.907535827,-87.683488525,16
41.898767916,-87.624116333,13
41.931761455,-87.746604326,14
41.898989222,-87.727983878,2
41.906266669,-87.727411851,19
41.759498301,-87.615147453,3
41.967716521,-87.772477709,21
41.898767916,-87.624116333,14
41.898767916,-87.624116333,14
41.94615313,-87.745185825,16
41.774745709,-87.794208216,16
41.839024755,-87.706538219,16
41.718315644,-87.551019008,16
41.782601671,-87.665505994,15
41.996601525,-87.699604918,0
41.898767916,-87.624116333,12
41.771043279,-87.586271034,9
41.976687342,-87.787856137,3
41.871907915,-87.701792754,16
41.798011899,-87.616063534,14
41.873578134,-87.764614167,0
41.774753227,-87.694501757,0
41.773085006,-87.568335406,21
41.686214418,-87.624039314,22
41.896948676,-87.691805152,18
41.871906261,-87.701991038,10
41.86291478,-87.709788831,11
41.795991039,-87.630542489,16
41.961075806,-87.717381133,20
41.768965054,-87.568219399,6
41.793588428,-87.619196923,22
41.92405247,-87.663283295,11
41.739157688,-87.646137466,12
41.931579929,-87.665648421,20
41.898767916,-87.624116333,14
